GEOID,year,no2_mean
21199,2020,2.085461378097534
21113,2020,2.768953561782837
19193,2020,2.0260510444641113
18011,2020,2.809520721435547
20113,2020,1.7842755317687988
17011,2020,2.041550636291504
39071,2020,2.7947239875793457
39033,2020,3.0200021266937256
39175,2020,3.0534515380859375
21021,2020,2.5230939388275146
21035,2020,2.2132327556610107
21001,2020,2.0237581729888916
18059,2020,3.5727920532226562
18063,2020,3.2304887771606445
18057,2020,3.9388508796691895
17157,2020,2.660024881362915
17173,2020,2.0380775928497314
39065,2020,2.711719036102295
06075,2020,8.370450973510742
51510,2020,8.663034439086914
25023,2020,3.9095664024353027
37081,2020,3.968172788619995
18009,2020,2.6440486907958984
18075,2020,2.6406729221343994
18085,2020,2.992210865020752
18103,2020,2.8071787357330322
19035,2020,1.6438387632369995
17015,2020,1.9661297798156738
17119,2020,3.7302145957946777
01125,2020,2.18618106842041
53001,2020,1.3816076517105103
31127,2020,1.9420734643936157
31041,2020,1.2331360578536987
31161,2020,1.3286687135696411
13293,2020,2.40311336517334
28017,2020,1.6160184144973755
28079,2020,1.5445899963378906
28111,2020,1.6448681354522705
28023,2020,1.5989710092544556
31061,2020,1.3588429689407349
27131,2020,2.2551217079162598
27055,2020,1.5110385417938232
13255,2020,3.2890546321868896
28025,2020,1.6603361368179321
28075,2020,1.7416752576828003
28057,2020,1.67173433303833
38051,2020,1.0437337160110474
38057,2020,1.935329556465149
13099,2020,1.5772693157196045
13239,2020,1.6491464376449585
28073,2020,1.7324851751327515
28041,2020,1.5656983852386475
28133,2020,1.6130201816558838
28099,2020,1.5595113039016724
27057,2020,1.069361925125122
27045,2020,1.5675230026245117
38025,2020,1.2818773984909058
54091,2020,2.7409417629241943
19139,2020,2.4805703163146973
19161,2020,1.6642447710037231
19083,2020,1.9114493131637573
28071,2020,1.6927777528762817
28097,2020,1.5540320873260498
27019,2020,2.5375301837921143
27007,2020,0.9925749897956848
28019,2020,1.631403923034668
28081,2020,2.142127275466919
19133,2020,1.8464804887771606
21221,2020,2.3247251510620117
20079,2020,2.00874400138855
16065,2020,1.6775108575820923
29079,2020,1.5777266025543213
27065,2020,1.7561742067337036
27105,2020,1.480808973312378
27157,2020,1.8793562650680542
28127,2020,1.6845273971557617
28031,2020,1.7038536071777344
19003,2020,1.703037142753601
19043,2020,1.6036901473999023
51760,2020,5.815163612365723
50011,2020,1.82177734375
27067,2020,1.628049373626709
38011,2020,1.1246533393859863
28037,2020,1.49886155128479
28115,2020,1.6957956552505493
28119,2020,1.6877140998840332
19071,2020,2.3392493724823
18005,2020,3.003178358078003
18079,2020,2.7500479221343994
29101,2020,2.074155807495117
29141,2020,1.7484451532363892
29085,2020,1.7682818174362183
38069,2020,1.1214041709899902
46059,2020,1.0199787616729736
56031,2020,1.5935707092285156
56043,2020,1.383803367614746
28065,2020,1.6176005601882935
28139,2020,1.8022346496582031
28141,2020,1.8940682411193848
21061,2020,2.263489007949829
20165,2020,1.4126373529434204
20011,2020,1.904205083847046
20095,2020,1.6853036880493164
20077,2020,1.7607887983322144
29217,2020,1.9522464275360107
29145,2020,2.133117437362671
51730,2020,4.71718692779541
18137,2020,2.843425750732422
18113,2020,2.9141685962677
19135,2020,1.6144421100616455
28147,2020,1.564788579940796
16021,2020,1.3929493427276611
16009,2020,1.4084053039550781
18097,2020,6.53741455078125
19121,2020,1.6891943216323853
29045,2020,1.6443556547164917
29083,2020,1.9002050161361694
26123,2020,2.122983455657959
20007,2020,1.6279340982437134
17147,2020,2.1723124980926514
39125,2020,2.940469264984131
42003,2020,6.043797969818115
51710,2020,6.869025707244873
51670,2020,5.742279052734375
19037,2020,1.6266636848449707
18069,2020,2.8829586505889893
18099,2020,3.2216391563415527
18073,2020,3.3906123638153076
19143,2020,1.5016796588897705
26061,2020,1.1753699779510498
26067,2020,2.450711250305176
55117,2020,2.70794677734375
55137,2020,1.5378670692443848
51770,2020,5.000084400177002
51570,2020,5.393187046051025
31039,2020,1.673795223236084
31077,2020,1.2457611560821533
31017,2020,1.1210261583328247
31135,2020,1.527562141418457
26031,2020,1.4262440204620361
26095,2020,1.2354986667633057
55013,2020,1.5241339206695557
55119,2020,1.2109825611114502
30025,2020,1.1259167194366455
38033,2020,1.084383487701416
46063,2020,1.1289653778076172
31113,2020,1.26836359500885
48267,2020,1.2288599014282227
48079,2020,1.6277177333831787
31091,2020,1.2807018756866455
22023,2020,1.8002686500549316
20125,2020,2.076498031616211
26131,2020,1.1002883911132812
26039,2020,1.459172010421753
18087,2020,2.9806833267211914
18007,2020,2.419102907180786
30103,2020,1.212646484375
13299,2020,1.5581895112991333
13171,2020,2.7958872318267822
23011,2020,1.5801957845687866
23001,2020,1.7245376110076904
21023,2020,2.9907639026641846
21197,2020,2.330652952194214
56011,2020,1.3534947633743286
48219,2020,1.8212735652923584
48495,2020,2.4892215728759766
35047,2020,1.4985675811767578
35009,2020,1.677355408668518
08021,2020,1.6999636888504028
08009,2020,1.4321935176849365
08099,2020,1.4797955751419067
24510,2020,9.689295768737793
25007,2020,2.6894237995147705
37151,2020,2.7485432624816895
01017,2020,1.872483253479004
01029,2020,1.961409568786621
01087,2020,1.807784914970398
01115,2020,2.3526036739349365
53065,2020,1.394883394241333
32001,2020,1.4035704135894775
08025,2020,1.7744239568710327
08047,2020,2.3283767700195312
08011,2020,1.497841238975525
37181,2020,2.4366343021392822
37109,2020,3.3095011711120605
19069,2020,1.8080929517745972
31109,2020,2.4417500495910645
31097,2020,1.7864043712615967
31163,2020,1.2847691774368286
31123,2020,1.5515527725219727
35015,2020,2.1574177742004395
35003,2020,1.6132433414459229
51161,2020,2.571784496307373
01021,2020,2.113151788711548
51041,2020,3.177928924560547
13251,2020,1.787005066871643
19013,2020,2.3956985473632812
19109,2020,1.6107367277145386
28155,2020,1.5804144144058228
54055,2020,2.064176082611084
54051,2020,3.301835775375366
13309,2020,1.6905708312988281
20139,2020,1.805936336517334
20179,2020,1.4047330617904663
17197,2020,5.4532318115234375
17099,2020,2.5453402996063232
35011,2020,1.5375534296035767
17069,2020,2.4731979370117188
28077,2020,1.5455865859985352
28113,2020,1.6480656862258911
54089,2020,1.9035565853118896
56017,2020,1.4276179075241089
17143,2020,2.532660722732544
17141,2020,2.0857012271881104
48259,2020,1.7940573692321777
48031,2020,1.7343270778656006
48421,2020,1.9828330278396606
48149,2020,2.1656930446624756
54029,2020,4.307549953460693
13109,2020,1.8193055391311646
17181,2020,2.361483335494995
17105,2020,2.225043535232544
17203,2020,2.2380754947662354
45011,2020,2.1630327701568604
42113,2020,2.254960060119629
47113,2020,2.3287246227264404
13259,2020,1.7807137966156006
50015,2020,1.4544192552566528
17057,2020,1.9193718433380127
17049,2020,2.4105165004730225
47177,2020,1.9988378286361694
47015,2020,2.1068906784057617
51183,2020,2.248296022415161
51650,2020,5.1836323738098145
17033,2020,2.4109294414520264
39099,2020,4.240250110626221
47039,2020,1.9263951778411865
46067,2020,1.2152868509292603
51740,2020,6.245323657989502
51840,2020,5.8133015632629395
51197,2020,1.9885780811309814
51685,2020,5.395942211151123
12035,2020,1.8871705532073975
42011,2020,4.126823902130127
42059,2020,3.3349952697753906
13037,2020,1.525254249572754
46135,2020,1.3878121376037598
46015,2020,1.0907740592956543
46087,2020,1.2808070182800293
51550,2020,3.479736328125
51540,2020,4.646696090698242
51830,2020,4.317824840545654
39153,2020,5.07122802734375
39165,2020,4.553265571594238
27003,2020,3.9410064220428467
27159,2020,1.1453641653060913
27017,2020,1.3999485969543457
46081,2020,1.4407404661178589
46125,2020,1.3820247650146484
46089,2020,1.0469921827316284
51720,2020,2.929569721221924
51750,2020,3.3773622512817383
13285,2020,2.2531704902648926
39149,2020,2.9726295471191406
39115,2020,2.540426015853882
39051,2020,3.193486452102661
27111,2020,1.2918179035186768
27035,2020,1.2084580659866333
27043,2020,1.6141595840454102
47047,2020,2.173449754714966
46109,2020,1.207204818725586
13087,2020,1.6276746988296509
13057,2020,3.2265572547912598
55045,2020,1.7272592782974243
55071,2020,2.518094778060913
27083,2020,1.4891183376312256
27087,2020,1.127840280532837
27085,2020,1.7943185567855835
27091,2020,1.5716177225112915
46069,2020,0.9918880462646484
47131,2020,2.459307909011841
46061,2020,1.2175778150558472
13147,2020,2.268277883529663
19051,2020,1.5383844375610352
19125,2020,1.8415772914886475
18033,2020,3.1495466232299805
39145,2020,2.7921013832092285
39129,2020,3.2783992290496826
27135,2020,1.0060876607894897
27081,2020,1.2754168510437012
27121,2020,1.435275912284851
46021,2020,1.056729793548584
47109,2020,1.8151391744613647
46017,2020,1.0381276607513428
18043,2020,3.8057494163513184
19187,2020,1.9145771265029907
19173,2020,1.6324111223220825
39131,2020,2.7706336975097656
12081,2020,2.5617024898529053
27151,2020,1.482029676437378
04019,2020,1.7093392610549927
38021,2020,1.0647162199020386
47171,2020,2.105680227279663
20073,2020,1.7683508396148682
20047,2020,1.5253987312316895
19095,2020,1.935723900794983
19091,2020,1.7172162532806396
18159,2020,2.633012533187866
18039,2020,3.747408151626587
55097,2020,1.6611361503601074
55081,2020,1.5363013744354248
38023,2020,1.2312133312225342
38013,2020,1.4949090480804443
48169,2020,1.7515474557876587
48065,2020,2.1322848796844482
20063,2020,1.4311896562576294
20017,2020,1.7913872003555298
47023,2020,1.838095784187317
18021,2020,2.6327924728393555
18105,2020,2.6989879608154297
19011,2020,1.849708914756775
39015,2020,3.1639132499694824
39057,2020,3.8452296257019043
38049,2020,1.3446909189224243
22121,2020,3.2704484462738037
47027,2020,1.7876394987106323
56037,2020,1.7854174375534058
19005,2020,1.4956024885177612
18107,2020,2.4299328327178955
18047,2020,2.857691526412964
22003,2020,1.9022272825241089
22061,2020,1.7860114574432373
56023,2020,1.6841740608215332
56001,2020,1.6233738660812378
20041,2020,1.726786732673645
20021,2020,1.9786877632141113
20133,2020,1.9214071035385132
22095,2020,2.801663875579834
38093,2020,1.0848658084869385
38063,2020,1.046330213546753
56019,2020,1.430087685585022
20061,2020,2.004765748977661
20159,2020,1.573822021484375
20191,2020,1.9830681085586548
20093,2020,1.686328649520874
38047,2020,1.0659873485565186
38083,2020,1.270896315574646
38089,2020,1.1700849533081055
54009,2020,4.1828742027282715
54061,2020,3.6579384803771973
29153,2020,1.3842297792434692
29161,2020,1.5661349296569824
29179,2020,1.4460811614990234
53005,2020,1.7154978513717651
13045,2020,2.596301317214966
13145,2020,2.068965196609497
36021,2020,2.324335813522339
46099,2020,1.7642539739608765
46077,2020,1.1773077249526978
46097,2020,1.1827869415283203
20127,2020,1.697366714477539
30109,2020,1.0843836069107056
21091,2020,2.718412160873413
37187,2020,1.977791666984558
19097,2020,1.8528447151184082
01083,2020,2.352221965789795
33011,2020,2.4514682292938232
56015,2020,1.5289090871810913
13167,2020,1.8514195680618286
37025,2020,4.193567276000977
19021,2020,1.5970768928527832
18151,2020,3.01542329788208
19085,2020,2.1625256538391113
19007,2020,1.5568010807037354
18055,2020,2.594501256942749
33005,2020,1.935477614402771
31169,2020,1.502733826637268
16011,2020,1.6512017250061035
51580,2020,3.9120001792907715
28105,2020,1.7302767038345337
18095,2020,3.1804797649383545
18031,2020,2.767698049545288
20181,2020,1.5465751886367798
20031,2020,1.7591997385025024
21045,2020,2.059661626815796
17115,2020,2.574540138244629
17051,2020,2.2508811950683594
31025,2020,2.3680663108825684
31095,2020,1.5617650747299194
28015,2020,1.5059280395507812
16051,2020,1.4402039051055908
17139,2020,2.138193130493164
17193,2020,2.4568145275115967
39113,2020,4.985518455505371
39045,2020,3.3385934829711914
31099,2020,1.4655882120132446
31053,2020,1.9444724321365356
13003,2020,1.5077309608459473
35061,2020,2.0911061763763428
31069,2020,1.4580031633377075
39143,2020,3.7193591594696045
39147,2020,3.2558987140655518
39003,2020,3.423394203186035
39109,2020,3.4355838298797607
31131,2020,2.0562825202941895
31059,2020,1.4713128805160522
31047,2020,1.4636567831039429
31003,2020,1.2845849990844727
21083,2020,2.320143699645996
39023,2020,3.6427183151245117
39083,2020,2.867830753326416
48437,2020,1.9936233758926392
41013,2020,1.3239949941635132
42087,2020,2.7728044986724854
55039,2020,2.1457560062408447
48385,2020,1.2271944284439087
42015,2020,2.2150349617004395
22027,2020,1.647964358329773
21219,2020,2.4949281215667725
48493,2020,2.209441661834717
46111,2020,1.1697689294815063
13165,2020,1.8626644611358643
48013,2020,2.070807456970215
55089,2020,3.487545967102051
30011,2020,1.1916214227676392
01133,2020,1.862339973449707
20173,2020,2.954832077026367
21171,2020,1.9441792964935303
37145,2020,2.511767625808716
37071,2020,4.166902542114258
16069,2020,1.4002331495285034
48125,2020,1.5326333045959473
55077,2020,1.650648593902588
40009,2020,1.8057317733764648
27101,2020,1.3622246980667114
38041,2020,1.1348507404327393
46045,2020,1.0302644968032837
36099,2020,2.308648109436035
48177,2020,2.0287022590637207
31049,2020,1.6836199760437012
42047,2020,2.49823260307312
48231,2020,2.6596765518188477
36079,2020,3.674973487854004
48151,2020,1.6954388618469238
36093,2020,2.920184850692749
51790,2020,3.6059441566467285
31079,2020,1.718626856803894
19093,2020,1.6822829246520996
39077,2020,3.00067400932312
05031,2020,2.2507381439208984
48191,2020,1.671870470046997
48445,2020,1.8735976219177246
47069,2020,1.9083034992218018
42021,2020,3.5271217823028564
55033,2020,1.8173660039901733
08101,2020,2.213583469390869
08003,2020,1.6232357025146484
29055,2020,1.580430030822754
49039,2020,1.8907477855682373
01045,2020,1.6806988716125488
46025,2020,1.1049672365188599
05035,2020,2.4116339683532715
56041,2020,1.782382607460022
29151,2020,1.613242268562317
26105,2020,2.0656309127807617
26133,2020,1.6334351301193237
26093,2020,3.005903959274292
26091,2020,2.975440740585327
36089,2020,1.5749022960662842
36073,2020,3.0168750286102295
13173,2020,1.5463393926620483
29115,2020,1.5907984972000122
29133,2020,2.6155200004577637
26135,2020,1.4659039974212646
26087,2020,3.085733413696289
26035,2020,1.5974429845809937
26043,2020,1.2590445280075073
18153,2020,2.59903621673584
36003,2020,1.9678199291229248
48121,2020,4.429480075836182
48441,2020,1.7230641841888428
29043,2020,1.8328392505645752
29186,2020,2.5550005435943604
26009,2020,1.6163384914398193
26019,2020,1.7843173742294312
18013,2020,2.4334325790405273
12111,2020,2.2411563396453857
12091,2020,1.7499853372573853
08081,2020,1.6692746877670288
26081,2020,3.434173583984375
48003,2020,2.1778078079223633
48211,2020,1.6890796422958374
36061,2020,14.30646800994873
27059,2020,2.227214813232422
08073,2020,1.5959670543670654
08014,2020,8.797905921936035
27093,2020,1.6176087856292725
27117,2020,1.4245675802230835
38101,2020,1.6243975162506104
28061,2020,1.5862935781478882
27143,2020,1.784260630607605
38027,2020,1.0501996278762817
48171,2020,1.425511360168457
29017,2020,1.8259414434432983
29219,2020,2.2148234844207764
29175,2020,2.1553256511688232
28123,2020,1.5474029779434204
51021,2020,1.7694332599639893
31005,2020,1.358963131904602
40103,2020,2.0938916206359863
40123,2020,2.0431361198425293
29111,2020,1.6553431749343872
17169,2020,1.7598694562911987
45033,2020,2.282471179962158
45001,2020,1.9935275316238403
40129,2020,1.7160950899124146
13247,2020,4.5030694007873535
17013,2020,2.245678186416626
39173,2020,3.709882974624634
46051,2020,1.2244998216629028
46005,2020,1.1437371969223022
46027,2020,1.5747445821762085
41011,2020,1.1071258783340454
41025,2020,1.3327196836471558
13187,2020,2.016954183578491
51520,2020,4.9892497062683105
39089,2020,3.3714640140533447
39017,2020,4.901724815368652
47137,2020,1.6948353052139282
46102,2020,1.214625597000122
46049,2020,1.0206373929977417
17071,2020,1.9993656873703003
05037,2020,1.9993324279785156
05127,2020,1.5675979852676392
19105,2020,1.8287303447723389
19165,2020,1.8613622188568115
18067,2020,2.8852908611297607
18139,2020,2.719247579574585
19141,2020,1.6128818988800049
39001,2020,2.6635959148406982
06031,2020,2.615088939666748
46065,2020,1.0306499004364014
46033,2020,1.3635306358337402
27099,2020,1.7074133157730103
27153,2020,1.2405009269714355
27063,2020,1.4813696146011353
20201,2020,1.5526248216629028
20131,2020,1.7852245569229126
39097,2020,3.186596632003784
01013,2020,1.559509515762329
01111,2020,1.8430672883987427
50007,2020,1.7899367809295654
47169,2020,2.3024473190307617
46047,2020,1.4544600248336792
47083,2020,2.323194742202759
38087,2020,1.1128935813903809
38081,2020,1.1481224298477173
12059,2020,1.4705132246017456
48117,2020,1.8754160404205322
48295,2020,1.5690875053405762
48279,2020,2.041285276412964
36057,2020,2.3814120292663574
48309,2020,2.7964890003204346
20157,2020,1.4907617568969727
19177,2020,1.66045343875885
47061,2020,1.910608172416687
48297,2020,1.7334035634994507
22089,2020,3.2012381553649902
38003,2020,1.1085419654846191
17137,2020,1.9876309633255005
17073,2020,2.2132017612457275
17035,2020,2.2730801105499268
48251,2020,3.240593671798706
48451,2020,1.5352237224578857
48363,2020,1.811965823173523
48329,2020,3.0925323963165283
56005,2020,1.6568896770477295
54015,2020,2.2528395652770996
54079,2020,3.034135103225708
38079,2020,1.0943679809570312
38039,2020,1.0392305850982666
38065,2020,2.1411726474761963
48045,2020,1.707616925239563
06029,2020,2.499436378479004
48271,2020,1.3140982389450073
48293,2020,2.4418091773986816
48123,2020,1.9317348003387451
40041,2020,2.020012378692627
13083,2020,2.352187156677246
13053,2020,2.1267573833465576
21039,2020,2.3890671730041504
48077,2020,1.6906651258468628
31007,2020,1.493993878364563
49021,2020,1.5646344423294067
40071,2020,2.1041383743286133
40107,2020,1.9331774711608887
13061,2020,1.5308396816253662
29209,2020,1.7096716165542603
47125,2020,2.9097487926483154
46029,2020,1.2245519161224365
39155,2020,3.7907819747924805
39141,2020,2.8676071166992188
40083,2020,2.386535406112671
40051,2020,2.1318726539611816
29071,2020,2.316126585006714
46053,2020,1.0670158863067627
47071,2020,1.8451462984085083
13035,2020,3.1088263988494873
35037,2020,1.494794487953186
42093,2020,2.837186813354492
41071,2020,2.082444667816162
29047,2020,3.8369929790496826
42001,2020,3.36307692527771
46035,2020,1.230555772781372
46121,2020,1.1072827577590942
46037,2020,1.0881447792053223
20137,2020,1.3122587203979492
54025,2020,1.8001670837402344
01067,2020,1.559053659439087
51045,2020,1.7609062194824219
21059,2020,3.1685853004455566
41069,2020,1.2452282905578613
41037,2020,1.3689600229263306
42131,2020,2.537053346633911
55015,2020,2.3021273612976074
55139,2020,2.243600606918335
54097,2020,2.257302761077881
33013,2020,1.9633122682571411
31173,2020,1.7095563411712646
42053,2020,2.389714479446411
01019,2020,2.169461250305176
55109,2020,2.389369487762451
55005,2020,1.5657603740692139
54105,2020,2.463237762451172
13169,2020,2.6777777671813965
20197,2020,1.7981069087982178
17061,2020,2.105956554412842
05033,2020,2.0277516841888428
05115,2020,1.7232041358947754
55103,2020,1.448791742324829
55141,2020,1.455303430557251
48415,2020,1.8784927129745483
13273,2020,1.6652783155441284
13017,2020,1.7582350969314575
17059,2020,2.3848559856414795
17053,2020,2.123453140258789
05089,2020,1.4797143936157227
05027,2020,1.59958815574646
40061,2020,1.9214838743209839
16001,2020,2.530581474304199
51820,2020,3.476990222930908
28009,2020,1.873098373413086
16013,2020,1.506593942642212
17149,2020,1.882765531539917
48047,2020,1.295749306678772
48087,2020,1.6844383478164673
48383,2020,1.7271517515182495
45023,2020,2.524935245513916
42023,2020,2.212000608444214
40121,2020,1.9771389961242676
40147,2020,2.3244211673736572
17023,2020,2.273207664489746
39013,2020,3.090492010116577
39135,2020,3.2300658226013184
29149,2020,1.4348760843276978
29059,2020,1.6234530210494995
16055,2020,1.7154409885406494
35035,2020,1.506748914718628
32021,2020,1.4120464324951172
12011,2020,3.195495843887329
42039,2020,2.770127534866333
29021,2020,2.6401443481445312
25019,2020,2.4032223224639893
19101,2020,1.7812327146530151
21149,2020,2.7721641063690186
17175,2020,1.8785923719406128
48413,2020,1.3160334825515747
55087,2020,2.3604423999786377
30067,2020,1.5547006130218506
26011,2020,1.8446505069732666
17151,2020,2.4330484867095947
50013,2020,1.945480227470398
01105,2020,1.6790616512298584
46043,2020,1.1396912336349487
31011,2020,1.3348114490509033
29009,2020,1.754123568534851
31081,2020,1.558983564376831
47017,2020,2.030313730239868
20089,2020,1.4100605249404907
16007,2020,1.5779045820236206
29119,2020,1.8773988485336304
08125,2020,1.7021558284759521
21223,2020,3.4169232845306396
27001,2020,1.2438609600067139
27149,2020,1.4317213296890259
21129,2020,2.0650384426116943
08087,2020,2.6222527027130127
48243,2020,1.3811031579971313
29039,2020,1.854457139968872
55113,2020,1.3007612228393555
13261,2020,1.8569914102554321
53047,2020,1.3479065895080566
51131,2020,2.1812222003936768
19197,2020,1.741910457611084
36059,2020,9.945631980895996
12089,2020,1.887789249420166
48377,2020,1.2512351274490356
05133,2020,1.7335141897201538
12121,2020,1.5217859745025635
22065,2020,1.598477840423584
51113,2020,2.0977160930633545
08033,2020,1.6612263917922974
01113,2020,1.9703963994979858
13027,2020,1.5603529214859009
26007,2020,1.6389602422714233
46019,2020,1.1765544414520264
05009,2020,1.5786844491958618
29035,2020,1.4907418489456177
35053,2020,1.5130524635314941
20085,2020,1.841365098953247
54017,2020,2.7177352905273438
31073,2020,1.3562226295471191
40025,2020,1.5631407499313354
12133,2020,1.5322356224060059
01053,2020,1.6765366792678833
42099,2020,2.7680413722991943
46031,2020,1.0251405239105225
20033,2020,1.5309667587280273
56025,2020,1.4571006298065186
20115,2020,1.750973105430603
56021,2020,1.742262840270996
28035,2020,1.9725301265716553
26015,2020,2.4743123054504395
13275,2020,1.7556357383728027
19065,2020,1.6547828912734985
18157,2020,2.9190824031829834
32027,2020,1.3595452308654785
20097,2020,1.5253491401672363
13249,2020,1.8589571714401245
32009,2020,1.3695567846298218
21081,2020,3.2676501274108887
17087,2020,2.4749631881713867
39011,2020,2.9421193599700928
22093,2020,2.9502522945404053
29223,2020,1.6585463285446167
08105,2020,1.768317699432373
42073,2020,4.006834983825684
30041,2020,1.1485930681228638
31181,2020,1.369852900505066
20111,2020,1.8317056894302368
37189,2020,1.927794337272644
01091,2020,1.6513831615447998
48433,2020,1.5607248544692993
40047,2020,2.1469199657440186
40153,2020,1.750312328338623
40039,2020,1.8696757555007935
49041,2020,1.8476158380508423
01123,2020,1.8406826257705688
19099,2020,1.9854215383529663
13117,2020,3.473999500274658
53069,2020,1.7988276481628418
05055,2020,2.0444929599761963
48381,2020,2.3361940383911133
28091,2020,1.6472861766815186
28063,2020,1.5028495788574219
31141,2020,1.5458707809448242
31063,2020,1.3676345348358154
21053,2020,1.903668761253357
55031,2020,1.400334119796753
55091,2020,1.7936700582504272
16053,2020,1.8456003665924072
50001,2020,1.551605224609375
21207,2020,1.9697315692901611
19047,2020,1.7645572423934937
19119,2020,1.6550829410552979
01093,2020,1.7919038534164429
36087,2020,5.872798442840576
26025,2020,2.7541611194610596
48335,2020,1.884687900543213
27123,2020,6.794700622558594
19067,2020,1.698995590209961
18003,2020,3.734104871749878
18167,2020,2.864020586013794
09005,2020,2.8465778827667236
27047,2020,1.74557363986969
38103,2020,1.1236358880996704
28145,2020,1.8005810976028442
21173,2020,2.557995080947876
17055,2020,2.4251925945281982
09013,2020,3.2578511238098145
16057,2020,1.3291049003601074
29127,2020,1.861703634262085
49009,2020,1.6557164192199707
55073,2020,1.4818838834762573
40019,2020,2.1486947536468506
40001,2020,1.8737934827804565
40007,2020,1.6743258237838745
05053,2020,1.8790110349655151
48111,2020,1.6985360383987427
17005,2020,2.4209046363830566
39087,2020,2.8962552547454834
39171,2020,2.9875428676605225
36083,2020,2.3489115238189697
40031,2020,1.81732976436615
05123,2020,2.0678763389587402
48249,2020,1.5810315608978271
55105,2020,2.4883944988250732
47099,2020,1.8860243558883667
46091,2020,1.11338472366333
39163,2020,2.7027084827423096
51043,2020,2.715001344680786
05137,2020,1.5062777996063232
48193,2020,1.591343641281128
46107,2020,1.013359546661377
36023,2020,1.9405211210250854
47095,2020,2.761040449142456
20187,2020,1.6806652545928955
56009,2020,1.6269786357879639
33019,2020,1.6943625211715698
31151,2020,1.5849007368087769
31121,2020,1.4717516899108887
20109,2020,1.4961187839508057
51680,2020,4.016768932342529
29049,2020,2.2116031646728516
27009,2020,1.966822862625122
38075,2020,1.4837723970413208
26137,2020,1.6511482000350952
16019,2020,1.6410859823226929
29137,2020,1.6734873056411743
31143,2020,1.460846185684204
21075,2020,2.651831865310669
29135,2020,1.6832388639450073
29073,2020,1.6640136241912842
18015,2020,2.7308948040008545
48265,2020,1.3664156198501587
48507,2020,1.5508877038955688
40105,2020,2.111001968383789
26121,2020,2.9249744415283203
26001,2020,1.5405274629592896
18155,2020,3.5789287090301514
21225,2020,2.6101341247558594
51810,2020,3.803067684173584
48197,2020,1.6080840826034546
16075,2020,2.0482125282287598
28135,2020,1.5601905584335327
42083,2020,2.2081971168518066
55063,2020,1.9508094787597656
48447,2020,1.4600735902786255
27109,2020,2.2014904022216797
50019,2020,1.4691853523254395
51065,2020,2.0377395153045654
27155,2020,1.3790349960327148
28107,2020,1.743221402168274
29025,2020,1.91131591796875
51690,2020,4.073668956756592
40099,2020,2.1272261142730713
40057,2020,1.700022578239441
48109,2020,1.5848872661590576
51683,2020,6.176904678344727
34005,2020,4.988147258758545
35025,2020,2.113050937652588
05077,2020,1.8689829111099243
20195,2020,1.349176287651062
29015,2020,1.7290235757827759
27141,2020,2.749958038330078
38035,2020,1.1984041929244995
38015,2020,1.549336552619934
48281,2020,1.5518509149551392
01015,2020,2.3100767135620117
51700,2020,4.788036346435547
48209,2020,2.4670937061309814
38061,2020,1.6962848901748657
48431,2020,1.685097336769104
46007,2020,1.1687464714050293
47161,2020,2.3313822746276855
54077,2020,2.6506993770599365
51173,2020,1.8506842851638794
13097,2020,3.9697647094726562
16045,2020,1.6283081769943237
19089,2020,1.5967968702316284
20147,2020,1.314746618270874
28125,2020,1.4885339736938477
29089,2020,1.7118865251541138
51610,2020,8.32396125793457
51800,2020,2.7555108070373535
13115,2020,2.714812994003296
13129,2020,2.8122591972351074
13095,2020,2.1120922565460205
19077,2020,1.7055511474609375
48217,2020,2.617327928543091
12003,2020,1.6289530992507935
31009,2020,1.1512337923049927
13295,2020,2.3915164470672607
39005,2020,2.9935336112976074
18081,2020,3.35811185836792
19159,2020,1.5197124481201172
21227,2020,2.7273802757263184
29131,2020,1.6906893253326416
26145,2020,2.5995309352874756
26045,2020,2.6386303901672363
16047,2020,1.6415573358535767
42109,2020,2.635474443435669
21105,2020,2.3559768199920654
17019,2020,2.3661856651306152
17187,2020,1.9031633138656616
26069,2020,1.8019556999206543
35049,2020,1.8292158842086792
13175,2020,2.0088727474212646
55021,2020,2.094169855117798
30097,2020,1.4523066282272339
17107,2020,2.1675524711608887
39101,2020,2.935286045074463
39119,2020,2.9019267559051514
55085,2020,1.234832525253296
50003,2020,1.6836514472961426
36033,2020,1.4511290788650513
48043,2020,1.1723434925079346
13307,2020,1.7356752157211304
37033,2020,2.3066229820251465
19073,2020,1.7852765321731567
19053,2020,1.541971206665039
01127,2020,2.2135844230651855
01007,2020,2.010965347290039
31177,2020,2.2239205837249756
21019,2020,3.2314093112945557
40109,2020,4.121348857879639
40097,2020,2.3942294120788574
19175,2020,1.6572608947753906
19115,2020,2.155726194381714
19001,2020,1.6419905424118042
20013,2020,1.8241007328033447
31107,2020,1.2096970081329346
21137,2020,2.1423866748809814
37195,2020,2.7556769847869873
42081,2020,2.33662748336792
41059,2020,1.4258931875228882
41049,2020,1.402053952217102
21073,2020,3.079702615737915
17201,2020,2.753696918487549
17123,2020,2.0894110202789307
37185,2020,2.0833778381347656
13031,2021,1.9341975450515747
13121,2021,6.3852386474609375
13179,2021,2.011157751083374
13189,2021,2.340179920196533
13213,2021,2.5061843395233154
13209,2021,1.6951205730438232
13139,2021,3.2503645420074463
13245,2021,3.500349521636963
13049,2021,1.6124088764190674
13141,2021,2.241326093673706
13157,2021,3.2296221256256104
