community,year,ndvi_mean,ndvi_sd,n_cells
JEFFERSON PARK,2023,0.013900000000000001,NA,1
JEFFERSON PARK,2024,0.4501,NA,1
KENWOOD,2011,-0.08080000000000001,NA,0
KENWOOD,2012,-0.08080000000000001,0,2
KENWOOD,2013,-0.0702,NA,1
KENWOOD,2014,0.0852,NA,1
KENWOOD,2015,0.17470000000000002,NA,1
KENWOOD,2016,0.28900000000000003,NA,1
KENWOOD,2017,0.23,NA,1
KENWOOD,2018,0.2046,NA,1
KENWOOD,2019,0.2427,NA,1
KENWOOD,2020,0.30620000000000003,NA,1
KENWOOD,2021,0.2932,NA,1
KENWOOD,2022,-0.009000000000000001,NA,1
KENWOOD,2023,0.0708,NA,1
KENWOOD,2024,0.19540000000000002,NA,1
LAKE VIEW,2011,0.022350000000000002,0.007066116330771806,4
LAKE VIEW,2012,0.017433333333333332,0.015157946210926245,3
LAKE VIEW,2013,0.0077,NA,1
LAKE VIEW,2014,0.09563333333333335,0.03639702368784203,3
LAKE VIEW,2015,0.1836,0.16613022000828148,3
LAKE VIEW,2016,0.22650000000000003,0.091682986426054,3
LAKE VIEW,2017,0.22865000000000002,0.05861915216036479,2
LAKE VIEW,2018,0.14923333333333333,0.09192313818257802,3
LAKE VIEW,2019,0.22453333333333333,0.1427138512315232,3
LAKE VIEW,2020,0.2883,0.06165971131946696,2
LAKE VIEW,2021,0.3445666666666667,0.08672008610081829,3
LAKE VIEW,2022,-0.00195,0.0019091883092036783,2
LAKE VIEW,2023,0.026533333333333336,0.015021429137513293,3
LAKE VIEW,2024,0.2924333333333334,0.03958412981654812,3
LINCOLN PARK,2011,0.023200000000000002,0.003959797974644667,2
LINCOLN PARK,2012,0,NA,1
LINCOLN PARK,2013,0.0077,NA,1
LINCOLN PARK,2014,0.07825000000000001,0.028920667350529797,2
LINCOLN PARK,2015,0.0926,0.07424621202458749,2
LINCOLN PARK,2016,0.18215,0.07078138879677343,2
LINCOLN PARK,2017,0.1872,NA,1
LINCOLN PARK,2018,0.10225000000000001,0.06045762979144982,2
LINCOLN PARK,2019,0.17145000000000002,0.15436141033302334,2
LINCOLN PARK,2020,0.2447,NA,1
LINCOLN PARK,2021,0.2945,8.485281374238814e-4,2
LINCOLN PARK,2022,-0.0033,NA,1
LINCOLN PARK,2023,0.0319,0.016687720036002524,2
LINCOLN PARK,2024,0.27625,0.03952726906832801,2
LINCOLN SQUARE,2011,0.0296,NA,1
LINCOLN SQUARE,2012,0.024800000000000003,NA,1
LINCOLN SQUARE,2013,0.0776,NA,0
LINCOLN SQUARE,2014,0.13040000000000002,NA,1
LINCOLN SQUARE,2015,0.36560000000000004,NA,1
LINCOLN SQUARE,2016,0.31520000000000004,NA,1
LINCOLN SQUARE,2017,0.2701,NA,1
LINCOLN SQUARE,2018,0.2432,NA,1
LINCOLN SQUARE,2019,0.3307,NA,1
LINCOLN SQUARE,2020,0.33190000000000003,NA,1
LINCOLN SQUARE,2021,0.44470000000000004,NA,1
LINCOLN SQUARE,2022,-6.000000000000001e-4,NA,1
LINCOLN SQUARE,2023,0.0158,NA,1
LINCOLN SQUARE,2024,0.32480000000000003,NA,1
LOGAN SQUARE,2011,0.029300000000000003,0.004666904755831215,2
LOGAN SQUARE,2012,0,0,2
LOGAN SQUARE,2013,0.0357,0.03959797974644667,2
LOGAN SQUARE,2014,0.13475,0.050982398923550075,2
LOGAN SQUARE,2015,0.22485000000000002,0.11278353159925436,2
LOGAN SQUARE,2016,0.2529,0.029274220741123062,2
LOGAN SQUARE,2017,0.25175000000000003,0.0912874854511833,2
LOGAN SQUARE,2018,0.15565,0.015061374439273452,2
LOGAN SQUARE,2019,0.2189,0.08725697679841997,2
LOGAN SQUARE,2020,0.2634,0.026445793616376886,2
LOGAN SQUARE,2021,0.3237,0.040446507883870504,2
LOGAN SQUARE,2022,-0.0026,9.899494936611666e-4,2
LOGAN SQUARE,2023,0.04095,0.0038890872965260097,2
LOGAN SQUARE,2024,0.2553,0.009899494936611674,2
LOOP,2011,0,NA,0
LOOP,2012,0,NA,1
LOOP,2013,0,NA,0
LOOP,2014,0,NA,0
LOOP,2015,0,NA,0
LOOP,2016,0,NA,0
LOOP,2017,0,NA,0
LOOP,2018,0,NA,0
LOOP,2019,0,NA,0
LOOP,2020,0,NA,0
LOOP,2021,0,NA,0
LOOP,2022,0,NA,0
LOOP,2023,0,NA,0
LOOP,2024,0,NA,0
LOWER WEST SIDE,2011,0.0332,0.004525483399593903,2
LOWER WEST SIDE,2012,-0.040400000000000005,0.04664990175052176,4
LOWER WEST SIDE,2013,-0.05483333333333334,0.041918532098981394,3
LOWER WEST SIDE,2014,0.06826666666666667,0.015960680854316123,3
LOWER WEST SIDE,2015,0.14846666666666666,0.05899951977205691,3
LOWER WEST SIDE,2016,0.24963333333333337,0.03687415535755815,3
LOWER WEST SIDE,2017,0.20086666666666667,0.025230999451732652,3
LOWER WEST SIDE,2018,0.1505,0.05331800821486114,3
LOWER WEST SIDE,2019,0.1231,0.10432818411148544,3
LOWER WEST SIDE,2020,0.26053333333333334,0.06242574255331958,3
LOWER WEST SIDE,2021,0.28876666666666667,0.0708540989169528,3
LOWER WEST SIDE,2022,-0.007133333333333334,0.002345918441321721,3
LOWER WEST SIDE,2023,0.0572,0.018448848202530153,3
LOWER WEST SIDE,2024,0.17890000000000003,0.01429020643657747,3
MCKINLEY PARK,2011,0.0364,NA,1
MCKINLEY PARK,2012,-0.08080000000000001,NA,1
MCKINLEY PARK,2013,-0.0074,NA,1
MCKINLEY PARK,2014,0.0661,NA,1
MCKINLEY PARK,2015,0.0809,NA,1
MCKINLEY PARK,2016,0.24400000000000002,NA,1
MCKINLEY PARK,2017,0.18610000000000002,NA,1
MCKINLEY PARK,2018,0.1489,NA,1
MCKINLEY PARK,2019,0.0758,NA,1
MCKINLEY PARK,2020,0.1894,NA,1
MCKINLEY PARK,2021,0.3573,NA,1
MCKINLEY PARK,2022,-0.0079,NA,1
MCKINLEY PARK,2023,0.0646,NA,1
MCKINLEY PARK,2024,0.1708,NA,1
MONTCLARE,2011,0.03415,3.535533905932741e-4,2
MONTCLARE,2012,0,0,2
MONTCLARE,2013,0.12255000000000002,0.026375082938258233,2
MONTCLARE,2014,0.30115000000000003,0.09963134546918456,2
MONTCLARE,2015,0.201,0.03860803025278548,2
MONTCLARE,2016,0.4077,0.09687362902255703,2
MONTCLARE,2017,0.43574999999999997,0.12098597026101826,2
MONTCLARE,2018,0.2436,0.008768124086713205,2
MONTCLARE,2019,0.3036,0.008343860018001244,2
MONTCLARE,2020,0.43005000000000004,0.1182989644925094,2
MONTCLARE,2021,0.44725000000000004,0.11108647532440663,2
MONTCLARE,2022,-0.0014500000000000001,2.121320343559642e-4,2
MONTCLARE,2023,0.02135,0.0013435028842544395,2
MONTCLARE,2024,0.38625,0.150543033714616,2
MORGAN PARK,2011,0,NA,0
MORGAN PARK,2012,0,0,2
MORGAN PARK,2013,0.14715,0.009404520189781086,2
MORGAN PARK,2014,0.47175,0.027930717856868653,2
MORGAN PARK,2015,0.5512,0.09941921343482858,2
MORGAN PARK,2016,0.47335000000000005,0.014495689014324237,2
MORGAN PARK,2017,0.42480000000000007,0.015273506473629432,2
MORGAN PARK,2018,0.2484,0.1668772003600252,2
MORGAN PARK,2019,0.5114000000000001,4.242640687119603e-4,2
MORGAN PARK,2020,0.47850000000000004,5.656854249492542e-4,2
MORGAN PARK,2021,0.52595,0.03768879143724295,2
MORGAN PARK,2022,-0.013250000000000001,0.002050609665440989,2
MORGAN PARK,2023,0.1678,0.010182337649086283,2
MORGAN PARK,2024,0.29015,0.09934850275670991,2
MOUNT GREENWOOD,2011,0.0334,NA,1
MOUNT GREENWOOD,2012,0,0,4
MOUNT GREENWOOD,2013,0.14497500000000002,0.01945531204238746,4
MOUNT GREENWOOD,2014,0.436925,0.06771343416683774,4
MOUNT GREENWOOD,2015,0.3468,0.18671436295404095,4
MOUNT GREENWOOD,2016,0.43520000000000003,0.060723032423180806,4
MOUNT GREENWOOD,2017,0.419275,0.04368976806225153,4
MOUNT GREENWOOD,2018,0.24245,0.10201164966152967,4
MOUNT GREENWOOD,2019,0.46290000000000003,0.08210773410586852,4
MOUNT GREENWOOD,2020,0.471025,0.041585684636262346,4
MOUNT GREENWOOD,2021,0.5028,0.04592457584634466,4
MOUNT GREENWOOD,2022,-0.011025,6.652067347825031e-4,4
MOUNT GREENWOOD,2023,0.16620000000000001,0.046989431435873606,4
MOUNT GREENWOOD,2024,0.21615,0.02182330558523769,4
NEAR NORTH SIDE,2011,0.02546666666666667,0.004822171018673367,3
NEAR NORTH SIDE,2012,0,0,3
NEAR NORTH SIDE,2013,-0.0396,0.0668923015002474,2
NEAR NORTH SIDE,2014,0.07,0.024947745389112826,3
NEAR NORTH SIDE,2015,0.125,0.0768474462815779,3
NEAR NORTH SIDE,2016,0.19340000000000002,0.0537093101798934,3
NEAR NORTH SIDE,2017,0.18685000000000002,4.949747468305876e-4,2
NEAR NORTH SIDE,2018,0.10083333333333333,0.04282036120040715,3
NEAR NORTH SIDE,2019,0.13123333333333334,0.12948306195535128,3
NEAR NORTH SIDE,2020,0.26535000000000003,0.029203510063004437,2
NEAR NORTH SIDE,2021,0.26826666666666665,0.045441427501051644,3
NEAR NORTH SIDE,2022,-0.0039000000000000003,8.485281374238574e-4,2
NEAR NORTH SIDE,2023,0.03333333333333333,0.012058330453812143,3
NEAR NORTH SIDE,2024,0.241,0.06714826877887471,3
NEAR SOUTH SIDE,2011,-0.040400000000000005,NA,0
NEAR SOUTH SIDE,2012,-0.040400000000000005,0.05713422791987305,2
NEAR SOUTH SIDE,2013,-0.0702,NA,1
NEAR SOUTH SIDE,2014,0.0852,NA,1
NEAR SOUTH SIDE,2015,0.17470000000000002,NA,1
NEAR SOUTH SIDE,2016,0.28900000000000003,NA,1
NEAR SOUTH SIDE,2017,0.23,NA,1
NEAR SOUTH SIDE,2018,0.2046,NA,1
NEAR SOUTH SIDE,2019,0.2427,NA,1
NEAR SOUTH SIDE,2020,0.30620000000000003,NA,1
NEAR SOUTH SIDE,2021,0.2932,NA,1
NEAR SOUTH SIDE,2022,-0.009000000000000001,NA,1
NEAR SOUTH SIDE,2023,0.0708,NA,1
NEAR SOUTH SIDE,2024,0.19540000000000002,NA,1
NEAR WEST SIDE,2011,0.030000000000000002,NA,1
NEAR WEST SIDE,2012,0,NA,1
NEAR WEST SIDE,2013,-0.0869,NA,1
NEAR WEST SIDE,2014,0.053500000000000006,NA,1
NEAR WEST SIDE,2015,0.1898,NA,1
NEAR WEST SIDE,2016,0.2159,NA,1
NEAR WEST SIDE,2017,0.1865,NA,1
NEAR WEST SIDE,2018,0.098,NA,1
NEAR WEST SIDE,2019,0.050800000000000005,NA,1
NEAR WEST SIDE,2020,0.28600000000000003,NA,1
NEAR WEST SIDE,2021,0.21580000000000002,NA,1
NEAR WEST SIDE,2022,-0.0045000000000000005,NA,1
NEAR WEST SIDE,2023,0.0362,NA,1
NEAR WEST SIDE,2024,0.1705,NA,1
NEW CITY,2011,0.0364,NA,1
NEW CITY,2012,-0.03480000000000001,0.05311622476544558,4
NEW CITY,2013,-0.022150000000000003,0.0443219659612101,4
NEW CITY,2014,0.14205,0.0801699237037598,4
NEW CITY,2015,0.17002500000000004,0.1273566481709272,4
NEW CITY,2016,0.33515,0.08309133528834399,4
NEW CITY,2017,0.223725,0.07186331354267861,4
NEW CITY,2018,0.20180000000000003,0.04955165654815858,4
NEW CITY,2019,0.266675,0.1520266725501373,4
NEW CITY,2020,0.313275,0.09855703509474435,4
NEW CITY,2021,0.40437500000000004,0.09798426319227663,4
NEW CITY,2022,-0.008675000000000002,5.439056290693574e-4,4
NEW CITY,2023,0.139875,0.08373519272086259,4
NEW CITY,2024,0.193125,0.04090553141080067,4
NORTH CENTER,2011,0.027800000000000002,0.0025455844122715702,2
NORTH CENTER,2012,0.012400000000000001,0.01753624817342638,2
NORTH CENTER,2013,0.0077,NA,1
NORTH CENTER,2014,0.11455000000000001,0.02241528496361356,2
NORTH CENTER,2015,0.25535,0.15591704525163375,2
NORTH CENTER,2016,0.27370000000000005,0.05868986283848346,2
NORTH CENTER,2017,0.22865000000000002,0.05861915216036479,2
NORTH CENTER,2018,0.1941,0.06943788591251895,2
NORTH CENTER,2019,0.30565,0.035426049737446015,2
NORTH CENTER,2020,0.2883,0.06165971131946696,2
NORTH CENTER,2021,0.3699,0.10578317446550752,2
NORTH CENTER,2022,-0.00195,0.0019091883092036783,2
NORTH CENTER,2023,0.029750000000000002,0.019728279195104677,2
NORTH CENTER,2024,0.28655,0.054093668760770895,2
NORTH LAWNDALE,2011,0.0345,0.004036087214122112,3
NORTH LAWNDALE,2012,0,0,3
NORTH LAWNDALE,2013,-0.011466666666666667,0.06533148806917942,3
NORTH LAWNDALE,2014,0.07696666666666667,0.020859130694574343,3
NORTH LAWNDALE,2015,0.15966666666666668,0.050299237900124624,3
NORTH LAWNDALE,2016,0.2557333333333333,0.061612688087222194,3
NORTH LAWNDALE,2017,0.22893333333333335,0.041209990698049606,3
NORTH LAWNDALE,2018,0.14956666666666665,0.05016436318078137,3
NORTH LAWNDALE,2019,0.056266666666666666,0.02701801867889897,3
NORTH LAWNDALE,2020,0.28143333333333337,0.05559085656232807,3
NORTH LAWNDALE,2021,0.2857666666666667,0.0807985354652752,3
NORTH LAWNDALE,2022,-0.0055333333333333345,0.001877054430040145,3
NORTH LAWNDALE,2023,0.0565,0.018110494195355358,3
NORTH LAWNDALE,2024,0.19593333333333338,0.058921671168877546,3
NORTH PARK,2011,0.0318,NA,1
NORTH PARK,2012,0.024800000000000003,NA,1
NORTH PARK,2013,0.0108,NA,1
NORTH PARK,2014,0.2932,NA,1
NORTH PARK,2015,0.3531,NA,1
NORTH PARK,2016,0.4037,NA,1
NORTH PARK,2017,0.2114,NA,1
NORTH PARK,2018,0.2431,NA,1
NORTH PARK,2019,0.4742,NA,1
NORTH PARK,2020,0.4082,NA,1
NORTH PARK,2021,0.48660000000000003,NA,1
NORTH PARK,2022,0.0024000000000000002,NA,1
NORTH PARK,2023,0.013900000000000001,NA,1
NORTH PARK,2024,0.42500000000000004,NA,1
NORWOOD PARK,2011,0.0381,NA,1
NORWOOD PARK,2012,0.0016,NA,1
NORWOOD PARK,2013,0.1588,NA,1
NORWOOD PARK,2014,0.3674,NA,1
NORWOOD PARK,2015,0.1665,NA,1
NORWOOD PARK,2016,0.4056,NA,1
NORWOOD PARK,2017,0.41250000000000003,NA,1
NORWOOD PARK,2018,0.1555,NA,1
NORWOOD PARK,2019,0.4959,NA,1
NORWOOD PARK,2020,0.4257,NA,1
NORWOOD PARK,2021,0.44870000000000004,NA,1
NORWOOD PARK,2022,3.0000000000000003e-4,NA,1
NORWOOD PARK,2023,0.0118,NA,1
NORWOOD PARK,2024,0.4066,NA,1
OAKLAND,2011,-0.08080000000000001,NA,0
OAKLAND,2012,-0.08080000000000001,0,2
OAKLAND,2013,-0.0702,NA,1
OAKLAND,2014,0.0852,NA,1
OAKLAND,2015,0.17470000000000002,NA,1
OAKLAND,2016,0.28900000000000003,NA,1
OAKLAND,2017,0.23,NA,1
OAKLAND,2018,0.2046,NA,1
OAKLAND,2019,0.2427,NA,1
OAKLAND,2020,0.30620000000000003,NA,1
OAKLAND,2021,0.2932,NA,1
OAKLAND,2022,-0.009000000000000001,NA,1
OAKLAND,2023,0.0708,NA,1
OAKLAND,2024,0.19540000000000002,NA,1
OHARE,2011,0.0517,NA,1
OHARE,2012,0,NA,1
OHARE,2013,0.21300000000000002,NA,1
OHARE,2014,0.1589,NA,1
OHARE,2015,0.21180000000000002,NA,1
OHARE,2016,0.1786,NA,1
OHARE,2017,0.2922,NA,1
OHARE,2018,0.193,NA,1
OHARE,2019,0.3311,NA,1
OHARE,2020,0.2321,NA,1
OHARE,2021,0.2972,NA,1
OHARE,2022,0.0013000000000000002,NA,1
OHARE,2023,0.012,NA,1
OHARE,2024,0.2374,NA,1
PORTAGE PARK,2011,0.033575,0.001682012683265696,4
PORTAGE PARK,2012,0.008025000000000001,0.011700819059649915,4
PORTAGE PARK,2013,0.07472500000000001,0.04883471272227028,4
PORTAGE PARK,2014,0.262475,0.0794898473601084,4
PORTAGE PARK,2015,0.2388,0.10779168180646719,4
PORTAGE PARK,2016,0.37215000000000004,0.08521191231277468,4
PORTAGE PARK,2017,0.292725,0.059084649726755034,4
PORTAGE PARK,2018,0.23892500000000003,0.05828278047588327,4
PORTAGE PARK,2019,0.35985,0.15906171758157273,4
PORTAGE PARK,2020,0.373925,0.07659849324018499,4
PORTAGE PARK,2021,0.42912500000000003,0.0800430873550823,4
PORTAGE PARK,2022,-7.499999999999998e-5,0.002045116133621756,4
PORTAGE PARK,2023,0.022075000000000004,0.011456111905878016,4
PORTAGE PARK,2024,0.3543,0.09693705861709098,4
PULLMAN,2011,0,NA,0
PULLMAN,2012,0,0,4
PULLMAN,2013,0.07465,0.05737853838036193,4
PULLMAN,2014,0.41816666666666663,0.03289412308199343,3
PULLMAN,2015,0.4437666666666667,0.03220331245902096,3
PULLMAN,2016,0.44226666666666675,0.01929879098112969,3
PULLMAN,2017,0.2743333333333333,0.17052308739092586,3
PULLMAN,2018,0.3628,0.00784601809837322,3
PULLMAN,2019,0.4831666666666667,0.0249239509976515,3
PULLMAN,2020,0.4584,0.0170929810156099,3
PULLMAN,2021,0.4722,0.023469341703592807,3
PULLMAN,2022,-0.013500000000000003,0.0011135528725660048,3
PULLMAN,2023,0.17466666666666666,0.0035118845842842493,3
PULLMAN,2024,0.35146666666666665,0.007737139867763349,3
RIVERDALE,2011,0,NA,0
RIVERDALE,2012,0,0,4
RIVERDALE,2013,0.08092500000000002,0.05302592919192145,4
RIVERDALE,2014,0.4603,0.01057024124606435,3
RIVERDALE,2015,0.3364666666666667,0.12596135650799153,3
RIVERDALE,2016,0.47470000000000007,0.02175798703924608,3
RIVERDALE,2017,0.4245333333333334,0.04591528431071,3
RIVERDALE,2018,0.41483333333333333,0.05212718420683525,3
RIVERDALE,2019,0.5414333333333333,0.043921786545327746,3
RIVERDALE,2020,0.4707666666666667,0.08394059407303082,3
RIVERDALE,2021,0.5404,0.05410609947131654,3
RIVERDALE,2022,-0.0178,0.0029206163733020464,3
RIVERDALE,2023,0.2084666666666667,0.042511449438161174,3
RIVERDALE,2024,0.45376666666666665,0.08940594685664562,3
ROGERS PARK,2011,0.02875,0.001202081528017131,2
ROGERS PARK,2012,0.024800000000000003,NA,1
ROGERS PARK,2013,0.087825,NA,0
ROGERS PARK,2014,0.15085,0.02892066735052979,2
ROGERS PARK,2015,0.32380000000000003,0.05911412690719538,2
ROGERS PARK,2016,0.31310000000000004,0.0029698484809835258,2
ROGERS PARK,2017,0.31705,0.06639732675341681,2
ROGERS PARK,2018,0.17235,0.10019703089413379,2
ROGERS PARK,2019,0.3307,NA,1
ROGERS PARK,2020,0.3439,0.016970562748477115,2
ROGERS PARK,2021,0.4415,0.004525483399593916,2
ROGERS PARK,2022,-7.000000000000001e-4,1.4142135623730948e-4,2
ROGERS PARK,2023,0.0158,NA,1
ROGERS PARK,2024,0.38905,0.09086322138247135,2
ROSELAND,2011,0,NA,0
ROSELAND,2012,0,NA,1
ROSELAND,2013,0.10300000000000001,NA,1
ROSELAND,2014,0.38630000000000003,NA,1
ROSELAND,2015,0.42350000000000004,NA,1
ROSELAND,2016,0.42500000000000004,NA,1
ROSELAND,2017,0.3247,NA,1
ROSELAND,2018,0.3682,NA,1
ROSELAND,2019,0.4752,NA,1
ROSELAND,2020,0.4475,NA,1
ROSELAND,2021,0.4587,NA,1
ROSELAND,2022,-0.0125,NA,1
ROSELAND,2023,0.17800000000000002,NA,1
ROSELAND,2024,0.34690000000000004,NA,1
SOUTH CHICAGO,2011,0.0074,NA,0
SOUTH CHICAGO,2012,0.0074,0.005281413952090229,4
SOUTH CHICAGO,2013,0.0398,NA,1
SOUTH CHICAGO,2014,0.32835000000000003,0.1242386614544764,2
SOUTH CHICAGO,2015,0.3345,0.13067333316327398,2
SOUTH CHICAGO,2016,0.36140000000000005,0.10931870837144025,2
SOUTH CHICAGO,2017,0.1282,0.04179030988159815,3
SOUTH CHICAGO,2018,0.26933333333333337,0.10334390806106247,3
SOUTH CHICAGO,2019,0.3987333333333334,0.06594674619216123,3
SOUTH CHICAGO,2020,0.35445000000000004,0.13456242045979996,2
SOUTH CHICAGO,2021,0.38870000000000005,0.08290796101702176,3
SOUTH CHICAGO,2022,-0.011200000000000002,0.0029698484809835,2
SOUTH CHICAGO,2023,0.13203333333333334,0.038270136311925176,3
SOUTH CHICAGO,2024,0.22905,0.16694791103814388,2
SOUTH DEERING,2011,0,NA,0
SOUTH DEERING,2012,0,NA,1
SOUTH DEERING,2013,0.015300000000000001,NA,1
SOUTH DEERING,2014,0.015300000000000001,NA,0
SOUTH DEERING,2015,0.015300000000000001,NA,0
SOUTH DEERING,2016,0.015300000000000001,NA,0
SOUTH DEERING,2017,0.015300000000000001,NA,0
SOUTH DEERING,2018,0.015300000000000001,NA,0
SOUTH DEERING,2019,0.015300000000000001,NA,0
SOUTH DEERING,2020,0.015300000000000001,NA,0
SOUTH DEERING,2021,0.015300000000000001,NA,0
SOUTH DEERING,2022,0.015300000000000001,NA,0
SOUTH DEERING,2023,0.015300000000000001,NA,0
SOUTH DEERING,2024,0.015300000000000001,NA,0
SOUTH LAWNDALE,2011,0.0378,NA,1
SOUTH LAWNDALE,2012,0,NA,1
SOUTH LAWNDALE,2013,0.027,NA,1
SOUTH LAWNDALE,2014,0.09340000000000001,NA,1
SOUTH LAWNDALE,2015,0.10160000000000001,NA,1
SOUTH LAWNDALE,2016,0.22460000000000002,NA,1
SOUTH LAWNDALE,2017,0.2315,NA,1
SOUTH LAWNDALE,2018,0.1525,NA,1
SOUTH LAWNDALE,2019,0.0324,NA,1
SOUTH LAWNDALE,2020,0.2237,NA,1
SOUTH LAWNDALE,2021,0.26730000000000004,NA,1
SOUTH LAWNDALE,2022,-0.0077,NA,1
SOUTH LAWNDALE,2023,0.07100000000000001,NA,1
SOUTH LAWNDALE,2024,0.154,NA,1
SOUTH SHORE,2011,0.0112,NA,0
SOUTH SHORE,2012,0.0112,0,2
SOUTH SHORE,2013,0.12585000000000002,NA,0
SOUTH SHORE,2014,0.24050000000000002,NA,1
SOUTH SHORE,2015,0.2421,NA,1
SOUTH SHORE,2016,0.2841,NA,1
SOUTH SHORE,2017,0.1328,NA,1
SOUTH SHORE,2018,0.30010000000000003,NA,1
SOUTH SHORE,2019,0.4016,NA,1
SOUTH SHORE,2020,0.25930000000000003,NA,1
SOUTH SHORE,2021,0.41040000000000004,NA,1
SOUTH SHORE,2022,-0.0091,NA,1
SOUTH SHORE,2023,0.1306,NA,1
SOUTH SHORE,2024,0.111,NA,1
UPTOWN,2011,0.021500000000000002,0.01145512985522207,2
UPTOWN,2012,0.02615,0.0019091883092036766,2
UPTOWN,2013,0.07827500000000001,NA,0
UPTOWN,2014,0.13040000000000002,NA,1
UPTOWN,2015,0.36560000000000004,NA,1
UPTOWN,2016,0.31520000000000004,NA,1
UPTOWN,2017,0.2701,NA,1
UPTOWN,2018,0.2432,NA,1
UPTOWN,2019,0.3307,NA,1
UPTOWN,2020,0.33190000000000003,NA,1
UPTOWN,2021,0.44470000000000004,NA,1
UPTOWN,2022,-6.000000000000001e-4,NA,1
UPTOWN,2023,0.0158,NA,1
UPTOWN,2024,0.32480000000000003,NA,1
WASHINGTON HEIGHTS,2011,0,NA,0
WASHINGTON HEIGHTS,2012,0,0,4
WASHINGTON HEIGHTS,2013,0.12977500000000003,0.022156470085883874,4
WASHINGTON HEIGHTS,2014,0.44365,0.04339619799014656,4
WASHINGTON HEIGHTS,2015,0.4497500000000001,0.1441789050682057,4
WASHINGTON HEIGHTS,2016,0.46290000000000003,0.02679514881466419,4
WASHINGTON HEIGHTS,2017,0.382375,0.05130928278586636,4
WASHINGTON HEIGHTS,2018,0.26172500000000004,0.12370942769247621,4
WASHINGTON HEIGHTS,2019,0.505425,0.02096908438630549,4
WASHINGTON HEIGHTS,2020,0.48160000000000003,0.030585617535044157,4
WASHINGTON HEIGHTS,2021,0.5095,0.04026040238248991,4
WASHINGTON HEIGHTS,2022,-0.012475,0.0016214705259938178,4
WASHINGTON HEIGHTS,2023,0.18695,0.032402623350586905,4
WASHINGTON HEIGHTS,2024,0.28802500000000003,0.07600479699773342,4
WASHINGTON PARK,2011,-0.034800000000000005,NA,0
WASHINGTON PARK,2012,-0.034800000000000005,0.06505382386916238,2
WASHINGTON PARK,2013,-0.0566,0.019233304448274088,2
WASHINGTON PARK,2014,0.16035,0.10627814921233811,2
WASHINGTON PARK,2015,0.26160000000000005,0.12289515857022196,2
WASHINGTON PARK,2016,0.33610000000000007,0.06660945878777277,2
WASHINGTON PARK,2017,0.19355,0.05154808434849931,2
WASHINGTON PARK,2018,0.23605,0.04447701653663385,2
WASHINGTON PARK,2019,0.34240000000000004,0.14099709216859763,2
WASHINGTON PARK,2020,0.31705000000000005,0.01534421715174808,2
WASHINGTON PARK,2021,0.40295000000000003,0.1552099384704472,2
WASHINGTON PARK,2022,-0.00905,7.071067811865432e-5,2
WASHINGTON PARK,2023,0.1367,0.09319667376038697,2
WASHINGTON PARK,2024,0.17605,0.027365032431919397,2
WEST ELSDON,2011,0.0412,0.004808326112068524,2
WEST ELSDON,2012,0,0,2
WEST ELSDON,2013,0.0397,0.017960512242138307,2
WEST ELSDON,2014,0.11910000000000001,0.03634528855298854,2
WEST ELSDON,2015,0.10835,0.00954594154601839,2
WEST ELSDON,2016,0.2692,0.06307392488184005,2
WEST ELSDON,2017,0.241,0.013435028842544395,2
WEST ELSDON,2018,0.1775,0.03535533905932738,2
WEST ELSDON,2019,0.09235000000000002,0.08478210306426706,2
WEST ELSDON,2020,0.27285000000000004,0.06950859659063763,2
WEST ELSDON,2021,0.30860000000000004,0.05840702012600883,2
WEST ELSDON,2022,-0.00795,3.535533905932741e-4,2
WEST ELSDON,2023,0.10375000000000001,0.046315494167718865,2
WEST ELSDON,2024,0.1996,0.06448813844421314,2
WEST ENGLEWOOD,2011,0.0112,NA,0
WEST ENGLEWOOD,2012,0.0112,NA,1
WEST ENGLEWOOD,2013,0.032,NA,1
WEST ENGLEWOOD,2014,0.1814,NA,1
WEST ENGLEWOOD,2015,0.076,NA,1
WEST ENGLEWOOD,2016,0.4244,NA,1
WEST ENGLEWOOD,2017,0.32170000000000004,NA,1
WEST ENGLEWOOD,2018,0.1862,NA,1
WEST ENGLEWOOD,2019,0.30610000000000004,NA,1
WEST ENGLEWOOD,2020,0.42960000000000004,NA,1
WEST ENGLEWOOD,2021,0.45430000000000004,NA,1
WEST ENGLEWOOD,2022,-0.008700000000000001,NA,1
WEST ENGLEWOOD,2023,0.2215,NA,1
WEST ENGLEWOOD,2024,0.24960000000000002,NA,1
WEST GARFIELD PARK,2011,0.0357,NA,1
WEST GARFIELD PARK,2012,0,NA,1
WEST GARFIELD PARK,2013,0.025500000000000002,NA,1
WEST GARFIELD PARK,2014,0.084,NA,1
WEST GARFIELD PARK,2015,0.18760000000000002,NA,1
WEST GARFIELD PARK,2016,0.3267,NA,1
WEST GARFIELD PARK,2017,0.26880000000000004,NA,1
WEST GARFIELD PARK,2018,0.19820000000000002,NA,1
WEST GARFIELD PARK,2019,0.08560000000000001,NA,1
WEST GARFIELD PARK,2020,0.3346,NA,1
WEST GARFIELD PARK,2021,0.37420000000000003,NA,1
WEST GARFIELD PARK,2022,-0.0044,NA,1
WEST GARFIELD PARK,2023,0.0623,NA,1
WEST GARFIELD PARK,2024,0.26330000000000003,NA,1
WEST LAWN,2011,0.0446,NA,1
WEST LAWN,2012,0,NA,1
